,material_id,cif,prop
27,JVASP-70154,"# generated using pymatgen
data_YBe2Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.89491037
_cell_length_b   2.89491037
_cell_length_c   6.29529818
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YBe2Ni
_chemical_formula_sum   'Y1 Be2 Ni1'
_cell_volume   52.75778431
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.50000006  0.50000006  0.49999986  1
  Be  Be1  1  0.00000000  0.00000000  0.83197077  1
  Be  Be2  1  0.00000000  0.00000000  0.16802858  1
  Ni  Ni3  1  0.50000006  0.50000006  0.00000000  1
",-6.54482768959181
28,JVASP-19889,"# generated using pymatgen
data_NbC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.14571279
_cell_length_b   3.14571279
_cell_length_c   3.14571279
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbC
_chemical_formula_sum   'Nb1 C1'
_cell_volume   22.01112329
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1
  C  C1  1  0.50000109  0.50000109  0.50000109  1
",-17.155451017952267
29,JVASP-118886,"# generated using pymatgen
data_LiF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67159701
_cell_length_b   3.67159701
_cell_length_c   3.86955306
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiF2
_chemical_formula_sum   'Li1 F2'
_cell_volume   45.17534254
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  F  F1  1  0.33333294  0.66666589  0.00000000  1
  F  F2  1  0.66666607  0.33333294  0.00000000  1
",-9.901865600201855
30,JVASP-37103,"# generated using pymatgen
data_Sc2MnSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46743443
_cell_length_b   4.46743443
_cell_length_c   4.46743443
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2MnSi
_chemical_formula_sum   'Sc2 Mn1 Si1'
_cell_volume   63.04629410
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.75000076  0.75000076  0.75000076  1
  Sc  Sc1  1  0.25000025  0.25000025  0.25000025  1
  Mn  Mn2  1  0.50000050  0.50000050  0.50000050  1
  Si  Si3  1  0.00000000  0.00000000  0.00000000  1
",-2.876311481132297
31,JVASP-37858,"# generated using pymatgen
data_Al2CoOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13174156
_cell_length_b   4.13174156
_cell_length_c   4.13174156
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2CoOs
_chemical_formula_sum   'Al2 Co1 Os1'
_cell_volume   49.87517669
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25000021  0.25000021  0.25000021  1
  Al  Al1  1  0.75000063  0.75000063  0.75000063  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  Os  Os3  1  0.50000042  0.50000042  0.50000042  1
",-1.3226510197539683e-06
32,JVASP-19,"# generated using pymatgen
data_TiTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.57884286
_cell_length_b   3.57884286
_cell_length_c   7.58951697
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiTe
_chemical_formula_sum   'Ti2 Te2'
_cell_volume   84.18409133
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.33333321  0.66666642  0.74999970  1
  Ti  Ti1  1  0.66666700  0.33333321  0.24999990  1
  Te  Te2  1  0.00000000  0.00000000  0.00000000  1
  Te  Te3  1  0.00000000  0.00000000  0.49999980  1
",-2.2296882286881594
33,JVASP-18916,"# generated using pymatgen
data_TiC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.03606688
_cell_length_b   3.03606688
_cell_length_c   3.03606688
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiC
_chemical_formula_sum   'Ti1 C1'
_cell_volume   19.78877928
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.00000000  1
  C  C1  1  0.50000081  0.50000081  0.50000081  1
",-1.780454042509233
34,JVASP-16320,"# generated using pymatgen
data_VSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.52183529
_cell_length_b   4.52183529
_cell_length_c   6.32146997
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VSi2
_chemical_formula_sum   'V3 Si6'
_cell_volume   111.93816654
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999948  0.00000000  0.00000000  1
  V  V1  1  0.00000053  0.50000054  0.66666666  1
  V  V2  1  0.50000001  0.50000054  0.33333333  1
  Si  Si3  1  0.16321839  0.83678514  0.33333333  1
  Si  Si4  1  0.32643358  0.16321695  0.66666666  1
  Si  Si5  1  0.83678486  0.67356819  0.00000000  1
  Si  Si6  1  0.83678378  0.16321695  0.33333333  1
  Si  Si7  1  0.67356859  0.83678514  0.66666666  1
  Si  Si8  1  0.16321731  0.32643390  0.00000000  1
",-0.00010383338783251137
35,JVASP-19875,"# generated using pymatgen
data_AlOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99270108
_cell_length_b   2.99270108
_cell_length_c   2.99270108
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlOs
_chemical_formula_sum   'Al1 Os1'
_cell_volume   26.80340825
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Os  Os1  1  0.50000018  0.50000018  0.50000018  1
",-3.593654268732837
36,JVASP-11987,"# generated using pymatgen
data_Mg3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35162625
_cell_length_b   4.35162625
_cell_length_c   4.35162625
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Al
_chemical_formula_sum   'Mg3 Al1'
_cell_volume   82.40522756
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.49999957  0.49999957  0.00000000  1
  Mg  Mg1  1  0.49999957  0.00000000  0.49999957  1
  Mg  Mg2  1  0.00000000  0.49999957  0.49999957  1
  Al  Al3  1  0.00000000  0.00000000  0.00000000  1
",-0.04498232716318155
37,JVASP-110999,"# generated using pymatgen
data_SrAlGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35881283
_cell_length_b   4.35881283
_cell_length_c   4.73786997
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrAlGa
_chemical_formula_sum   'Sr1 Al1 Ga1'
_cell_volume   77.95611902
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66666749  0.33333357  0.00000000  1
  Al  Al1  1  0.00000000  0.00000000  0.50000000  1
  Ga  Ga2  1  0.33333433  0.66666713  0.50000000  1
",-1.0963030474848134
38,JVASP-18097,"# generated using pymatgen
data_NbCrGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.68876432
_cell_length_b   6.68876432
_cell_length_c   3.32652081
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbCrGe
_chemical_formula_sum   'Nb3 Cr3 Ge3'
_cell_volume   128.88805330
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.40381072  0.40381044  0.50000012  1
  Nb  Nb1  1  -0.00000020  0.59618942  0.50000012  1
  Nb  Nb2  1  0.59619023  0.00000000  0.50000012  1
  Cr  Cr3  1  -0.00000009  0.25643058  0.00000000  1
  Cr  Cr4  1  0.25643093  0.00000000  0.00000000  1
  Cr  Cr5  1  0.74356979  0.74356928  0.00000000  1
  Ge  Ge6  1  0.66666698  0.33333332  0.00000000  1
  Ge  Ge7  1  0.00000000  0.00000000  0.50000012  1
  Ge  Ge8  1  0.33333332  0.66666665  0.00000000  1
",-1.659288725327745
39,JVASP-36423,"# generated using pymatgen
data_ZrN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10422884
_cell_length_b   3.10422884
_cell_length_c   2.89193841
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrN
_chemical_formula_sum   'Zr1 N1'
_cell_volume   24.13387899
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1
  N  N1  1  0.33333239  0.66666692  0.49999973  1
",-9.51057839983864
40,JVASP-118893,"# generated using pymatgen
data_LiF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.25274745
_cell_length_b   3.11836656
_cell_length_c   3.96875634
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiF2
_chemical_formula_sum   'Li1 F2'
_cell_volume   40.25612289
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.49999945  0.49999954  1
  F  F1  1  0.00000000  0.00000000  0.24533686  1
  F  F2  1  0.00000000  0.00000000  0.75466122  1
",-3.967518647342933e-07
41,JVASP-118805,"# generated using pymatgen
data_NaSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.67798506
_cell_length_b   3.78492702
_cell_length_c   5.79171485
_cell_angle_alpha   90.00000000
_cell_angle_beta   113.79588036
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaSi
_chemical_formula_sum   'Na2 Si2'
_cell_volume   93.82946348
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.64795298  0.74999941  0.79610425  1
  Na  Na1  1  0.35204773  0.24999980  0.20389650  1
  Si  Si2  1  0.06286336  0.24999980  0.62581538  1
  Si  Si3  1  0.93713735  0.74999941  0.37418538  1
",-1.6705888416486314
42,JVASP-74951,"# generated using pymatgen
data_Be2GeIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98935807
_cell_length_b   2.98935807
_cell_length_c   5.08265019
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2GeIr
_chemical_formula_sum   'Be2 Ge1 Ir1'
_cell_volume   45.41989197
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.01868650  1
  Be  Be1  1  0.49999968  0.49999968  0.22919899  1
  Ge  Ge2  1  0.00000000  0.00000000  0.47669833  1
  Ir  Ir3  1  0.49999968  0.49999968  0.77541617  1
",-6.36231733402438
43,JVASP-40624,"# generated using pymatgen
data_K2Rh2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82305471
_cell_length_b   3.82305471
_cell_length_c   8.47270876
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Rh2O5
_chemical_formula_sum   'K2 Rh2 O5'
_cell_volume   123.83497065
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  K  K1  1  0.00000000  0.00000000  0.49999993  1
  Rh  Rh2  1  0.50000062  0.50000062  0.26842638  1
  Rh  Rh3  1  0.50000062  0.50000062  0.73157325  1
  O  O4  1  0.50000062  0.00000000  0.22825320  1
  O  O5  1  0.50000062  0.00000000  0.77174643  1
  O  O6  1  0.50000062  0.50000062  0.49999993  1
  O  O7  1  0.00000000  0.50000062  0.22825320  1
  O  O8  1  0.00000000  0.50000062  0.77174643  1
",-12.894741137652659
44,JVASP-133734,"# generated using pymatgen
data_BNCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.54988394
_cell_length_b   2.54988394
_cell_length_c   14.36984523
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BNCl
_chemical_formula_sum   'B2 N2 Cl2'
_cell_volume   80.91397753
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00000000  0.00000000  0.87599958  1
  B  B1  1  0.00000000  0.00000000  0.12400037  1
  N  N2  1  0.66666776  0.33333398  0.87611479  1
  N  N3  1  0.33333398  0.66666796  0.12388517  1
  Cl  Cl4  1  0.33333398  0.66666796  0.62664663  1
  Cl  Cl5  1  0.66666776  0.33333398  0.37335333  1
",-10.680843367846068
45,JVASP-114720,"# generated using pymatgen
data_CaZrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09742552
_cell_length_b   3.09742552
_cell_length_c   5.99481189
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZrO2
_chemical_formula_sum   'Ca1 Zr1 O2'
_cell_volume   49.80901311
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.50000016  1
  Zr  Zr1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.33333216  0.66666646  0.74756326  1
  O  O3  1  0.66666536  0.33333323  0.25243729  1
",-5.428260950866969
46,JVASP-39970,"# generated using pymatgen
data_MgTaOs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40587084
_cell_length_b   4.40587084
_cell_length_c   4.40587084
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTaOs2
_chemical_formula_sum   'Mg1 Ta1 Os2'
_cell_volume   60.47561414
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000018  0.50000018  0.50000018  1
  Ta  Ta1  1  0.00000000  0.00000000  0.00000000  1
  Os  Os2  1  0.25000009  0.25000009  0.25000009  1
  Os  Os3  1  0.75000028  0.75000028  0.75000028  1
",-0.033713870493743914
47,JVASP-137804,"# generated using pymatgen
data_Li2BS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.46292030
_cell_length_b   3.46292030
_cell_length_c   6.07416893
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2BS2
_chemical_formula_sum   'Li2 B1 S2'
_cell_volume   63.08156940
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33333299  0.66666599  0.61492405  1
  Li  Li1  1  0.66666654  0.33333299  0.38507552  1
  B  B2  1  0.00000000  0.00000000  0.00000000  1
  S  S3  1  0.33333299  0.66666599  0.19943274  1
  S  S4  1  0.66666654  0.33333299  0.80056683  1
",-4.746482785868041
48,JVASP-135507,"# generated using pymatgen
data_NaNbO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.91056827
_cell_length_b   2.98657776
_cell_length_c   6.52763876
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNbO
_chemical_formula_sum   'Na1 Nb1 O1'
_cell_volume   56.74240385
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.49999963  0.62519517  1
  Nb  Nb1  1  0.00000000  0.00000000  0.14205393  1
  O  O2  1  0.00000000  0.00000000  0.87350013  1
",-5.581560533969464
49,JVASP-71217,"# generated using pymatgen
data_Ti2BeCo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85216539
_cell_length_b   2.85216539
_cell_length_c   6.12796231
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2BeCo
_chemical_formula_sum   'Ti2 Be1 Co1'
_cell_volume   49.85003825
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.96489019  1
  Ti  Ti1  1  0.49999919  0.49999919  0.27274236  1
  Be  Be2  1  0.00000000  0.00000000  0.54541432  1
  Co  Co3  1  0.49999919  0.49999919  0.71695582  1
",-3.7599499364148565
